country,country_code,year,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct
Cameroon,CMR,2012,2.60306000709534,,75.0696487426758,45.56349,21.43342,112.783538818359,52.1736297607422,13.2559003829956
Cameroon,CMR,2013,2.6554799079895,,,,19.57763,,53.9815216064453,15.4463300704956
Cameroon,CMR,2014,2.58396005630493,,73.6742401123047,44.19526,20.4254,113.995613098145,58.1796493530273,16.4135303497314
Cameroon,CMR,2015,2.65791988372803,,74.5130615234375,41.46571,19.86712,116.56810760498,59.5547103881836,16.9564609527588
Cameroon,CMR,2016,2.56234002113342,,73.3813705444336,42.73541,19.25706,116.083679199219,60.4655914306641,12.45934009552
Cameroon,CMR,2017,3.05962991714478,,68.2125701904297,44.61321,,110.145843505859,50.6370092894312,12.7472696304321
Cameroon,CMR,2018,3.03096008300781,72.5471267700195,64.431770324707,44.83412,,103.173362731934,46.4729476206602,14.3037796020508
Cameroon,CMR,2019,3.04739952087402,,65.4423599243164,,,105.450630187988,44.4228539826159,14.8440399169922
Cameroon,CMR,2020,3.10390138626099,78.2300033569336,66.4576873779297,,,107.264663328186,45.259028706221,15.3162603378296
Cameroon,CMR,2021,2.82764077186584,,68.7343215942383,,,108.442749023438,45.0281105041504,16.9050903320312
Cameroon,CMR,2022,2.61768436431885,,69.4347381591797,,,110.715507507324,45.143669128418,16.1898593902588
Cameroon,CMR,2023,,,71.0805587768555,,,112.64232635498,44.3895797729492,15.7919597625732
Canada,CAN,1999,5.53079986572266,,97.4452896118164,17.25853,,98.7014389038086,101.859497070312,59.6460494995117
Canada,CAN,2000,5.42331981658936,,98.2629928588867,17.41596,,99.4177627563477,101.992736816406,58.5191192626953
Canada,CAN,2001,4.95303010940552,,,,,,,
Canada,CAN,2002,4.99308013916016,,,,,,,58.4150009155273
Canada,CAN,2004,,,,,,99.4190063476562,,
Canada,CAN,2005,4.76588010787964,,,,,98.5796737670898,100.25789642334,
Canada,CAN,2006,,,,,,99.7602920532227,100.439888000488,
Canada,CAN,2007,4.7664098739624,,,,,99.5356979370117,101.266807556152,63.8258285522461
Canada,CAN,2008,4.62612009048462,,,,,98.5952835083008,102.266227722168,64.2995529174805
Canada,CAN,2009,4.84057998657227,,,,,99.5911026000977,102.963790893555,63.6141700744629
Canada,CAN,2010,5.356369972229,,,,,99.1202697753906,102.496223449707,61.8762588500977
Canada,CAN,2011,5.26205015182495,,,,,98.5558700561523,102.817977905273,63.154899597168
Canada,CAN,2012,4.69258737564087,,,,,99.4407119750977,110.901802062988,63.6187591552734
Canada,CAN,2013,4.5890097618103,,,,,99.3510589599609,111.519577026367,65.774299621582
Canada,CAN,2014,4.84358978271484,,,,,99.4990463256836,111.855911254883,67.2278594970703
Canada,CAN,2015,4.7393798828125,,,,,99.8411407470703,111.930450439453,67.4031677246094
Canada,CAN,2016,4.81642007827759,,,,,98.5470275878906,111.770286560059,69.5068588256836
Canada,CAN,2017,4.95996999740601,,,,,98.7742080688477,111.802101135254,70.6271591186523
Canada,CAN,2018,4.8889799118042,,,,,99.0210189819336,111.452972412109,69.5775985717773
Canada,CAN,2019,4.77293014526367,,,,,97.7884292602539,110.858299255371,72.8150634765625
Canada,CAN,2020,4.88794994354248,,,,,97.7384185791016,110.079071044922,74.1571426391602
Canada,CAN,2021,4.74860000610352,,,,,96.293083190918,109.334312438965,77.8022918701172
Canada,CAN,2022,4.13957166671753,,,,,96.0115737915039,108.613220214844,77.3137588500977
Caribbean small states,CSS,1999,,88.3803787231445,88.5289764404297,24.00699,18.17007,97.2249984741211,79.0937881469727,10.0236902236938
Caribbean small states,CSS,2000,,88.674690246582,87.3592376708984,23.79471,17.95788,98.1237564086914,79.9451522827148,12.2812404632568
Caribbean small states,CSS,2001,,88.9420166015625,83.450309753418,23.56955,17.9854,97.530647277832,81.0530166625977,13.2411699295044
Caribbean small states,CSS,2002,,89.1874313354492,86.6561431884766,23.35398,17.92169,96.5161209106445,81.2383270263672,14.2308702468872
Caribbean small states,CSS,2003,,89.4198913574219,85.5876312255859,22.87747,18.0379,97.0875930786133,81.357551574707,15.0830297470093
Caribbean small states,CSS,2004,,89.637077331543,87.3205108642578,22.35183,17.57752,98.6504516601562,83.8406295776367,16.2319793701172
Caribbean small states,CSS,2005,,89.8979797363281,88.617057800293,21.8851,17.55284,98.8141632080078,83.7813491821289,15.7237901687622
Caribbean small states,CSS,2006,,90.0596771240234,89.6887664794922,21.08771,17.70684,99.0015182495117,85.0059509277344,15.823769569397
Caribbean small states,CSS,2007,,90.6128692626953,89.1961517333984,20.09265,17.85104,98.8930206298828,86.2580490112305,17.1103401184082
Caribbean small states,CSS,2008,,90.8384704589844,89.0069885253906,20.51481,17.03913,101.840927124023,87.2307281494141,18.6484203338623
Caribbean small states,CSS,2009,,,89.5069580078125,19.8795,16.11808,102.104072570801,88.3860092163086,19.244909286499
Caribbean small states,CSS,2010,,,90.4945907592773,19.36811,15.33728,100.952362060547,88.8655395507812,20.7520599365234
Caribbean small states,CSS,2011,,,91.5555267333984,19.60888,16.23626,101.668319702148,90.1128616333008,20.8052597045898
Caribbean small states,CSS,2012,,,98.4768524169922,19.33275,16.41118,101.479270935059,89.2752304077148,22.2190494537354
Caribbean small states,CSS,2013,,,95.5263977050781,18.73138,15.81603,100.219833374023,87.7031936645508,21.7770195007324
Caribbean small states,CSS,2014,,,93.6858978271484,18.60026,15.70085,98.9390106201172,87.7559585571289,22.1645908355713
Caribbean small states,CSS,2015,,,92.0392684936523,18.62125,15.36799,98.6744995117188,86.7684173583984,22.3489398956299
Caribbean small states,CSS,2016,,,90.7916488647461,18.51757,15.84117,98.145263671875,88.7898406982422,22.4792499542236
Caribbean small states,CSS,2017,,,90.6926422119141,18.22539,14.74658,97.9751815795898,87.490592956543,
Caribbean small states,CSS,2018,,,89.0157699584961,18.92805,15.1103,98.5278930664062,86.4785308837891,
Caribbean small states,CSS,2019,,,90.3931579589844,,,97.3030700683594,86.9482421875,
Caribbean small states,CSS,2020,,,87.4048233032227,,,96.68359375,84.7753982543945,
Caribbean small states,CSS,2021,,,88.1944274902344,,,95.4140625,84.4002838134766,
Caribbean small states,CSS,2022,,,87.7219314575195,,,94.758903503418,84.0079803466797,
Caribbean small states,CSS,2023,,,86.8308715820312,,,92.0170516967773,84.9290313720703,
Cayman Islands,CYM,1999,,,99.7742691040039,15.45933,9.07595,106.178108215332,89.401496887207,15.6590700149536
Cayman Islands,CYM,2000,,,101.886787414551,14.49367,9.29365,108.018867492676,93.1212692260742,20.8984394073486
Cayman Islands,CYM,2001,,,105.335968017578,15.16667,9.77824,108.33332824707,85.5104293823242,21.6446495056152
Cayman Islands,CYM,2002,,,105.380332946777,14.9125,10.1342,107.219886779785,80.9474411010742,19.2410907745361
Cayman Islands,CYM,2003,,,,,,,,19.7879905700684
Cayman Islands,CYM,2004,,,96.6490325927734,13.39044,11.30126,99.5556869506836,87.1009368896484,
Cayman Islands,CYM,2005,,,97.8609619140625,12.80632,10.26909,95.4625778198242,88.1398315429688,
Cayman Islands,CYM,2006,,,98.0215835571289,12.1014,9.17405,99.33984375,88.1155014038086,19.3515396118164
Cayman Islands,CYM,2007,,99.0,99.1258697509766,11.06269,,103.087623596191,90.2007827758789,21.8957691192627
Cayman Islands,CYM,2008,,,100.0,12.09061,8.85873,101.881652832031,94.5594329833984,32.876708984375
Cayman Islands,CYM,2010,,,,,,102.850356294537,,43.1265869140625
Cayman Islands,CYM,2011,,,104.665626525879,12.07576,8.94215,103.479621887207,92.0067977905273,39.3613319396973
Cayman Islands,CYM,2012,,,107.1875,13.31023,5.27476,104.211891174316,89.0027008056641,35.3608589172363
Cayman Islands,CYM,2013,,,107.920791625977,13.0363,,101.256088256836,88.7346115112305,33.7650871276855
Cayman Islands,CYM,2014,,,,,,104.340146353772,96.3011542497377,33.4268074035645
Cayman Islands,CYM,2015,,,,,,105.445544554455,97.2377158034529,30.6787090301514
Cayman Islands,CYM,2016,,,,,,103.966142684401,101.77753837867,31.5861320495605
Cayman Islands,CYM,2017,,99.0,,,,98.7107360525082,102.868068833652,33.5451774597168
Cayman Islands,CYM,2018,2.16376948356628,,110.091743469238,15.74725,10.9653,97.0428924560547,96.3414611816406,33.2294616699219
Cayman Islands,CYM,2019,1.13670003414154,,100.0,,,95.8559265136719,98.414909362793,39.876033782959
Cayman Islands,CYM,2020,1.45542001724243,,,,,94.1054382324219,97.3954010009766,47.5511474609375
Cayman Islands,CYM,2021,1.31253004074097,,101.498641967773,,,86.7052001953125,101.500267028809,48.1794548034668
Cayman Islands,CYM,2022,1.48894000053406,,97.4587020874023,,,87.6824264526367,101.511993408203,44.5445442199707
Cayman Islands,CYM,2023,,,94.1735992431641,,,87.9807662963867,99.2621688842773,
Central African Republic,CAF,1999,1.69001996517181,,,,,,,1.97054004669189
Central African Republic,CAF,2000,1.61265003681183,51.0,,,,,,1.90594005584717
Central African Republic,CAF,2001,,,,,,69.9111480712891,11.0858497619629,
Central African Republic,CAF,2002,1.5195699930191,,,,,61.580940246582,11.144700050354,
Central African Republic,CAF,2003,1.53980004787445,,,,,60.6617584228516,,
Central African Republic,CAF,2004,1.6245299577713,,21.4367904663086,,,52.0010986328125,,1.65167999267578
Central African Republic,CAF,2005,1.65222001075745,,23.4272594451904,88.62691,,57.7481918334961,,
Central African Republic,CAF,2006,1.41506004333496,,23.3881797790527,,,57.3033485412598,,1.08526003360748
Central African Republic,CAF,2007,1.31332004070282,,,,,66.1976470947266,,
Central African Republic,CAF,2008,1.29000997543335,,31.3127098083496,100.23649,,76.476432800293,,2.20260000228882
Central African Republic,CAF,2009,1.25458002090454,,33.8084297180176,94.61257,80.05232,78.0168533325195,12.2354898452759,2.36665010452271
Central African Republic,CAF,2010,1.11760997772217,36.7526092529297,35.7396583557129,84.32027,,79.885383605957,,2.47221994400024
Central African Republic,CAF,2011,1.10792005062103,,36.9948310852051,81.31051,66.81707,79.5864410400391,15.8301095962524,2.89123010635376
Central African Republic,CAF,2012,1.98034727573395,,38.5165786743164,80.11576,68.13149,79.6397705078125,15.5503301620483,2.72516989707947
Central African Republic,CAF,2013,2.6382143497467,,,,,,,
Central African Republic,CAF,2014,2.22015333175659,,,,,,,
Central African Republic,CAF,2015,1.91022861003876,,,,,,,
Central African Republic,CAF,2016,1.75408899784088,,36.9948997497559,83.41195,34.62948,89.8505020141602,13.6688098907471,
Central African Republic,CAF,2017,1.75365018844604,,48.7285652160645,,31.63737,110.711418726824,15.42516040802,
Central African Republic,CAF,2018,1.56587600708008,37.0,,,,,,
Central African Republic,CAF,2019,1.76792073249817,42.4427909851074,,,,,,
Central African Republic,CAF,2020,2.14468050003052,37.4900016784668,,,,,,
Central African Republic,CAF,2021,1.87251687049866,,,,,,,
Central African Republic,CAF,2022,2.11509132385254,,,,,,,
Central Europe and the Baltics,CEB,1999,4.57943487167358,,98.0739517211914,13.49563,12.14472,101.806793212891,90.2479095458984,35.5604095458984
Central Europe and the Baltics,CEB,2000,4.9839301109314,,97.6737899780273,13.28895,12.11241,101.794738769531,91.8810806274414,39.1185302734375
Central Europe and the Baltics,CEB,2001,5.22845983505249,,100.411499023438,13.28175,12.3386,102.447143554688,93.7049789428711,43.7403717041016
Central Europe and the Baltics,CEB,2002,5.17923021316528,,99.8195114135742,13.56578,12.35431,102.622337341309,95.392578125,48.1001586914062
Central Europe and the Baltics,CEB,2003,5.05714988708496,,99.1738433837891,13.83095,12.62796,102.354553222656,96.852180480957,51.3497581481934
Central Europe and the Baltics,CEB,2004,4.83406019210815,,99.0421524047852,13.58666,11.99928,102.430068969727,93.5608062744141,54.1560592651367
Central Europe and the Baltics,CEB,2005,4.87839984893799,,98.9537582397461,13.1291,11.46598,101.762031555176,94.5363998413086,57.1709289550781
Central Europe and the Baltics,CEB,2006,4.82572984695435,,98.9903717041016,12.80857,11.28617,101.207992553711,95.9759368896484,60.1693992614746
Central Europe and the Baltics,CEB,2007,4.59521007537842,,98.1558074951172,12.54593,11.19383,100.405372619629,95.5907974243164,63.0291404724121
Central Europe and the Baltics,CEB,2008,4.83990001678467,,97.1382293701172,12.07044,11.12594,99.5227584838867,97.9198989868164,67.3870162963867
Central Europe and the Baltics,CEB,2009,4.94636011123657,,97.4944000244141,11.83583,10.85999,99.5862808227539,99.637321472168,70.2542572021484
Central Europe and the Baltics,CEB,2010,4.72375011444092,,98.1706924438477,11.70739,10.70796,99.6034774780273,100.192092895508,71.1350784301758
Central Europe and the Baltics,CEB,2011,4.5631799697876,,98.0892028808594,12.36341,10.16726,99.4442825317383,100.422637939453,69.3709716796875
Central Europe and the Baltics,CEB,2012,4.71772003173828,,97.1653213500977,12.37093,9.96592,99.617431640625,99.4697265625,67.0797119140625
Central Europe and the Baltics,CEB,2013,4.52116012573242,99.2968978881836,96.7779388427734,12.72895,10.41704,98.5211563110352,104.638191223145,65.7614822387695
Central Europe and the Baltics,CEB,2014,4.48657989501953,99.3145980834961,96.5301895141602,12.76702,10.39318,97.7520599365234,103.411109924316,64.334602355957
Central Europe and the Baltics,CEB,2015,4.81700992584229,99.3322525024414,97.4653167724609,12.545,10.14677,96.9002227783203,102.259826660156,63.5147018432617
Central Europe and the Baltics,CEB,2016,4.65749979019165,99.350212097168,96.6126480102539,12.36689,10.0146,96.1736373901367,101.328056335449,63.742748260498
Central Europe and the Baltics,CEB,2017,4.07755994796753,99.3702087402344,98.6505279541016,12.71581,9.9961,95.9559783935547,101.303939819336,64.2809066772461
Central Europe and the Baltics,CEB,2018,4.24356985092163,99.4186782836914,93.9850997924805,12.66168,10.02635,95.3262329101562,101.131561279297,64.793212890625
Central Europe and the Baltics,CEB,2019,4.27311992645264,99.438117980957,93.9134902954102,,,95.8953704833984,100.450477600098,65.126091003418
Central Europe and the Baltics,CEB,2020,4.72159004211426,99.4565963745117,94.676628112793,,,91.6844635009766,102.24365234375,65.5949325561523
Central Europe and the Baltics,CEB,2021,4.68406009674072,99.4755935668945,95.4260711669922,,,96.9336395263672,101.30696105957,67.2225112915039
Central Europe and the Baltics,CEB,2022,,99.4873504638672,95.4461669921875,,,97.0465393066406,100.121192932129,69.6117095947266
Central Europe and the Baltics,CEB,2023,,,95.4857864379883,,,97.0609588623047,100.197929382324,69.5324935913086
Chad,TCD,1999,3.22785997390747,,20.6052494049072,67.88426,34.10003,61.0813407897949,10.5303297042847,
Chad,TCD,2000,2.64670991897583,26.0,22.4082298278809,68.62067,32.22277,63.3714981079102,11.2949104309082,0.817380011081696
Chad,TCD,2001,2.42614006996155,,24.508659362793,71.22252,36.29178,65.8777389526367,13.024640083313,0.842410027980804
Chad,TCD,2002,,,27.244119644165,67.9511,37.88573,70.1622772216797,13.827130317688,
Chad,TCD,2003,,,32.7083702087402,72.11578,32.15364,72.2894592285156,15.2579402923584,0.973710000514984
Chad,TCD,2004,1.59294998645782,28.0,33.3219299316406,68.7188,34.20748,75.7852478027344,15.658860206604,1.24917995929718
Chad,TCD,2005,1.69476997852325,,29.9270095825195,63.15438,33.54568,72.550651550293,15.9912204742432,1.45950996875763
Chad,TCD,2006,,,30.7831192016602,62.72308,32.99598,72.1270980834961,16.3506393432617,
Chad,TCD,2007,,,,60.37925,32.91156,70.9294815063477,18.8661098480225,
Chad,TCD,2008,,,,62.40153,,78.9654235839844,21.4617404937744,2.00573992729187
Chad,TCD,2009,2.31173992156982,,31.5776195526123,61.01961,32.33045,83.6812515258789,23.4939804077148,2.07354998588562
Chad,TCD,2010,1.98194003105164,,31.3891105651855,62.20393,32.47438,83.8425521850586,23.105260848999,2.157870054245
Chad,TCD,2011,2.25789999961853,,34.7236785888672,62.59056,31.98235,90.4705429077148,23.5767993927002,2.28011989593506
Chad,TCD,2012,2.20615005493164,,35.2715492248535,61.26763,29.7734,94.4548492431641,22.8527393341064,
Chad,TCD,2013,2.85070991516113,,38.6615600585938,62.42763,35.77055,101.443267822266,25.3763904571533,
Chad,TCD,2014,2.32031226158142,,,56.16602,36.61245,102.347877502441,23.6399192810059,3.49959993362427
Chad,TCD,2015,2.3428316116333,26.0029907226562,38.9475402832031,55.54179,27.45229,91.56591796875,23.0286598205566,3.33451008796692
Chad,TCD,2016,2.38847589492798,22.0,42.0207710266113,56.88788,27.13412,85.9795227050781,23.3515090942383,
Chad,TCD,2017,2.45481991767883,,37.8997802734375,,,77.2443923950195,21.3540096282959,
Chad,TCD,2018,2.25947499275208,,40.4090385437012,,,87.7207489013672,20.7695808410644,
Chad,TCD,2019,2.37245798110962,30.6279201507568,,,,86.5310592651367,20.9835300445557,
Chad,TCD,2020,2.73960399627686,,,,,,,4.53319978713989
Chad,TCD,2021,2.8881299495697,,43.5296287536621,,,89.4220504760742,24.0918598175049,
Chad,TCD,2022,2.53867292404175,27.2800006866455,,,,90.3641204833984,,
Chad,TCD,2023,,,,,,91.7743682861328,25.2421398162842,
Chile,CHL,1999,3.7083899974823,,,31.98306,29.00898,105.060707092285,82.0896224975586,35.5736618041992
Chile,CHL,2000,3.75707006454468,,,32.22683,29.3532,101.363563537598,86.9013595581055,35.4313201904297
Chile,CHL,2002,4.04881000518799,96.0,,32.92755,32.55556,101.286972045898,89.4216384887695,40.2664985656738
Chile,CHL,2003,3.91868996620178,,,34.0928,,101.061790466309,90.6209564208984,43.5181999206543
Chile,CHL,2004,3.54307007789612,,,27.29501,25.19256,105.627876281738,91.0151062011719,44.3284606933594
Chile,CHL,2005,3.28016996383667,,,26.05133,24.76865,105.35050201416,92.0045623779297,50.2735595703125
Chile,CHL,2006,3.04014992713928,,,25.73597,24.41269,105.66822052002,91.9973297119141,49.3216896057129
Chile,CHL,2007,3.2331600189209,,,25.11168,23.71092,106.517280578613,91.5507965087891,54.7230491638184
Chile,CHL,2008,3.79189991950989,,,24.64024,23.32647,106.873870849609,91.5420074462891,56.7743988037109
Chile,CHL,2009,4.25475978851318,,,23.00957,22.40762,105.763893127441,89.8597564697266,59.9912910461426
Chile,CHL,2010,4.18953990936279,,,23.41154,21.86571,103.219367980957,90.99951171875,66.3445205688477
Chile,CHL,2011,4.0617299079895,97.0,95.0724105834961,21.97403,21.0574,103.170486450195,90.9826202392578,70.8241806030273
Chile,CHL,2012,,,97.4051208496094,21.15991,20.04352,103.369781494141,89.5031433105469,75.0770721435547
Chile,CHL,2013,4.54814004898071,96.0,96.9979019165039,19.52587,21.00122,102.084899902344,99.1520767211914,79.8703384399414
Chile,CHL,2014,4.75167989730835,,98.1664199829102,18.65062,20.06238,101.930870056152,99.8654403686523,83.6629791259766
Chile,CHL,2015,4.90390014648438,97.0,97.77294921875,18.3778,19.44185,101.712509155273,100.921676635742,86.4181137084961
Chile,CHL,2016,5.3664698600769,,98.3978424072266,18.00111,18.81748,101.585189819336,101.488136291504,88.8458862304688
Chile,CHL,2017,5.43278980255127,96.0,98.1549530029297,17.79358,18.36688,101.396278381348,102.294822692871,89.921989440918
Chile,CHL,2018,5.473060131073,,98.1518325805664,,,101.538017272949,103.173049926758,91.1974792480469
Chile,CHL,2019,5.62630987167358,,97.4453201293945,,,101.193206787109,104.405769348145,92.0659713745117
Chile,CHL,2020,5.62993001937866,,97.9685821533203,,,99.7043991088867,103.691688537598,89.1124877929688
Chile,CHL,2021,4.99923992156982,,99.2180786132812,,,99.3652267456055,106.673522949219,96.2227935791016
Chile,CHL,2022,,97.1600036621094,100.269378662109,,,100.192268371582,106.068328857422,99.3372802734375
China,CHN,1999,1.88803994655609,,,,,,58.2373085021973,6.62028980255127
China,CHN,2000,,91.0,,,17.10846,,59.2292213439941,7.55849981307983
China,CHN,2001,,,,22.20572,18.9229,115.909858703613,62.1108283996582,9.22885990142822
China,CHN,2002,,,,,18.92909,,62.8491706848145,11.7157096862793
China,CHN,2003,,,,,18.61115,,64.06201171875,14.391209602356
China,CHN,2004,,,,,,,,16.7798404693604
China,CHN,2005,2.39190554618835,,,,,,,18.5551490783691
China,CHN,2006,2.44128441810608,,92.4162292480469,18.25192,17.54954,106.496429443359,74.2114868164062,20.509880065918
China,CHN,2007,2.70073485374451,,96.407600402832,17.68203,16.36853,106.728660583496,78.3460006713867,21.4464302062988
China,CHN,2008,3.63178825378418,,105.020690917969,17.55452,15.99176,107.430740356445,82.9210891723633,21.8546905517578
China,CHN,2009,3.75152206420898,,105.660797119141,17.21563,15.71505,106.631637573242,88.7780380249023,23.2702102661133
China,CHN,2010,3.55966520309448,95.0,104.896789550781,16.84376,15.46166,105.000213623047,91.5271835327148,25.2860698699951
China,CHN,2011,3.80921697616577,,,16.78841,15.15325,103.869262695312,92.9864196777344,26.8075294494629
China,CHN,2012,4.29788875579834,,,16.84872,14.50326,103.43643951416,93.3106079101562,29.3250408172607
China,CHN,2013,4.1298041343689,,,16.85343,15.14167,102.930908203125,,32.7620315551758
China,CHN,2014,4.10536003112793,,,16.23079,14.27963,97.9485015869141,,43.8821907043457
China,CHN,2015,4.24201250076294,,,16.29441,13.81544,97.1544418334961,,47.4353790283203
China,CHN,2016,4.20638513565063,,,16.54936,13.49871,97.3906173706055,,49.7083587646484
China,CHN,2017,4.11133146286011,,,16.59383,13.30917,97.922119140625,,51.5827713012695
China,CHN,2018,4.02442407608032,,,16.42675,13.25879,98.1703567504883,,54.0076217651367
China,CHN,2019,4.05939483642578,,,,,98.2354125976562,,57.2754402160645
China,CHN,2020,4.2333812713623,97.0,,,,99.0244293212891,,62.2367782592773
China,CHN,2021,3.98832511901855,,,,,99.4303970336914,,67.3876190185547
China,CHN,2022,4.02356958389282,,,,,100.171730041504,,71.9815521240234
China,CHN,2023,,,,,,99.323860168457,,74.823600769043
Colombia,COL,1999,4.44080018997192,,96.544059753418,24.02045,17.91693,120.606903076172,74.1051025390625,23.6967697143555
Colombia,COL,2000,3.5112099647522,,100.224639892578,26.45241,19.19542,124.298286437988,76.4044799804688,25.5096893310547
Colombia,COL,2001,3.70867991447449,,96.9997787475586,26.01713,,121.088790893555,,26.3812599182129
Colombia,COL,2002,,,97.1735610961914,26.81989,20.92474,121.778861999512,78.1551971435547,26.5130996704102
Colombia,COL,2004,,93.0,104.35856628418,27.95172,24.64723,122.84008026123,82.9504623413086,29.5034599304199
Colombia,COL,2005,,93.0,107.444198608398,28.34839,26.17165,124.040641784668,86.9616470336914,32.253978729248
Colombia,COL,2006,,92.0,113.180770874023,28.18322,27.36572,124.619491577148,90.2876663208008,34.3662109375
Colombia,COL,2007,,93.0,114.754417419434,29.51974,25.2348,125.468856811523,93.012809753418,35.4785308837891
Colombia,COL,2008,,93.0,114.712371826172,29.3957,,126.483901977539,94.2315521240234,37.9448013305664
Colombia,COL,2009,,93.0,119.897972106934,29.30908,26.65632,128.164978027344,98.2700805664062,39.5088005065918
Colombia,COL,2010,,93.0,119.824157714844,28.13107,27.14634,124.375137329102,99.9543685913086,41.529670715332
Colombia,COL,2011,,94.0,118.851791381836,27.57965,25.58137,121.831283569336,101.20581817627,45.2873306274414
Colombia,COL,2012,,,113.55069732666,25.04796,25.39509,118.63996887207,97.2326889038086,47.4669914245605
Colombia,COL,2013,,,103.585823059082,24.98364,25.49841,119.084732055664,98.1015014648438,50.7474899291992
Colombia,COL,2014,,94.0,102.689872741699,24.28676,24.90129,116.080101013184,97.3632888793945,53.1794395446777
Colombia,COL,2015,,94.0,102.409233093262,24.23937,26.47999,115.497077941895,97.6741180419922,54.7961311340332
Colombia,COL,2016,,95.0,103.139930725098,24.31808,26.18799,115.443153381348,98.4156265258789,57.1437492370605
Colombia,COL,2017,,,106.373252868652,23.60132,26.01138,113.305381774902,99.2193298339844,58.3960418701172
Colombia,COL,2018,,95.0,105.578002929688,23.3015,25.91073,111.699180603027,100.373336791992,57.3205413818359
Colombia,COL,2019,,95.0,103.543678283691,,,109.355506896973,101.989349365234,56.6663017272949
Colombia,COL,2020,,96.0,99.6276016235352,,,107.083686828613,101.499450683594,55.7331085205078
Colombia,COL,2021,,,99.1944732666016,,,106.488357543945,102.987998962402,58.3159217834473
Colombia,COL,2022,,,97.1171035766602,,,104.830467224121,101.573776245117,59.2901382446289
Comoros,COM,1999,,,46.6943283081055,34.77068,,88.2658996582031,32.1032905578613,1.3730800151825
Comoros,COM,2000,,68.0,,36.83793,,97.8609466552734,,1.49466001987457
Comoros,COM,2002,2.25841999053955,,54.7611503601074,39.20075,13.03849,104.092880249023,35.702320098877,
Comoros,COM,2003,,,53.1874008178711,35.85763,11.25978,100.801391601562,39.2440795898438,3.40087008476257
Comoros,COM,2004,,,56.9672393798828,34.98787,13.79589,98.5456771850586,42.7356605529785,
Comoros,COM,2007,,,59.1752510070801,,,96.8404922485352,,4.53015995025635
Comoros,COM,2008,4.42264986038208,,67.9907989501953,30.15332,,102.510292053223,,
Comoros,COM,2009,,,,,,,,6.47693014144897
Comoros,COM,2010,,,,,,,,6.35279989242554
Comoros,COM,2011,2.8304500579834,,,27.74673,,108.421542182123,,8.7821798324585
Comoros,COM,2012,2.74783992767334,49.1961402893066,,,,,,9.47585010528564
Comoros,COM,2013,2.3827600479126,,73.9174423217773,27.80796,8.70555,111.276120992158,59.0819128994289,9.46988964080811
Comoros,COM,2014,2.74472999572754,,79.4605712890625,,8.61767,110.691101016974,60.5502056158561,9.6282901763916
Comoros,COM,2015,2.5450599193573,,,,,,,
Comoros,COM,2017,,,81.4090423583984,18.90138,5.31356,105.645827356268,57.2523619941767,
Comoros,COM,2018,,,,28.05781,8.30834,106.206189092152,62.8695006782177,
Comoros,COM,2020,2.37805080413818,,,,,,,
Comoros,COM,2021,2.27485394477844,,,,,85.2560668776885,,
Comoros,COM,2022,2.43164420127869,61.7099990844727,,,,,,
Comoros,COM,2023,,,,,,94.6890732468269,55.1931973675637,
"Congo, Dem. Rep.",COD,1999,,,33.2521591186523,26.01515,,51.2905693054199,,1.48624002933502
"Congo, Dem. Rep.",COD,2001,,67.0,,,,,,
"Congo, Dem. Rep.",COD,2002,,,40.4517211914062,34.33504,,62.7851791381836,,
"Congo, Dem. Rep.",COD,2006,,,,,,,,4.30008983612061
"Congo, Dem. Rep.",COD,2007,,61.2055511474609,49.5882987976074,38.29543,15.67164,86.5012130737305,34.5101585388184,4.28283023834229
"Congo, Dem. Rep.",COD,2008,,,54.5082702636719,39.02034,16.57498,95.339958190918,36.8209190368652,5.36045980453491
"Congo, Dem. Rep.",COD,2009,,,58.5026817321777,37.32547,16.01028,95.4763031005859,38.4405784606934,6.35163021087646
"Congo, Dem. Rep.",COD,2010,1.5249799489975,,60.315731048584,37.0131,15.96033,95.6278686523438,38.1317481994629,
"Congo, Dem. Rep.",COD,2011,,,62.2785301208496,37.37094,15.21755,97.0199890136719,40.1614418029785,7.69432020187378
"Congo, Dem. Rep.",COD,2012,,75.0,67.4500427246094,34.74758,15.33509,101.648918151855,40.0562782287598,7.80960988998413
"Congo, Dem. Rep.",COD,2013,2.06221008300781,,66.7713775634766,37.06925,14.20295,103.082382202148,39.87744140625,6.54968023300171
"Congo, Dem. Rep.",COD,2014,1.95142996311188,,64.9911422729492,35.31936,14.59321,106.844009399414,42.7313385009766,
"Congo, Dem. Rep.",COD,2015,2.17043995857239,,67.4965896606445,33.19793,14.24161,104.778686523438,43.8240394592285,
"Congo, Dem. Rep.",COD,2016,2.1186900138855,77.0,,,,,,6.07901000976562
"Congo, Dem. Rep.",COD,2017,1.45494997501373,,,,,,,
"Congo, Dem. Rep.",COD,2018,,73.5530319213867,,,,113.982978820801,,
"Congo, Dem. Rep.",COD,2020,2.622638463974,,78.7289962768555,,,118.195663452148,,6.66692018508911
"Congo, Dem. Rep.",COD,2021,2.660484790802,,82.6475601196289,,,122.393676757812,56.8860206604004,
"Congo, Dem. Rep.",COD,2022,3.002521276474,80.5400009155273,,,,,,
